kP,kI,kD
1e-05,1e-05,0.0001
Target,Altitude,Time,P,I,D,Thrott,Thrott_G
1000,1172.06,149.68,-176.429,-13195.1,-1.1795,0.0749612,0.208795
1000,1166.54,149.78,-170.962,-12794.8,-1.14218,0.0790198,0.208792
1000,1160.97,149.88,-164.321,-12306,-1.09708,0.0839736,0.208787
1000,1155.34,149.98,-159.847,-11979,-1.0665,0.0872858,0.208781
1000,1149.65,150.08,-154.204,-11563.8,-1.02817,0.0914901,0.208773
1000,1143.91,150.18,-148.507,-11144,-0.989518,0.09574,0.208763
1000,1138.12,150.28,-142.757,-10719.6,-0.950572,0.100034,0.208753
1000,1132.28,150.38,-136.957,-10290.9,-0.911342,0.104371,0.20874
1000,1126.4,150.48,-131.108,-9857.98,-0.871842,0.108749,0.208727
1000,1120.46,150.58,-125.212,-9420.99,-0.832087,0.113166,0.208711
1000,1114.49,150.68,-119.273,-8980.08,-0.792092,0.117621,0.208694
1000,1108.48,150.78,-113.292,-8535.41,-0.75187,0.122113,0.208675
1000,1102.43,150.88,-107.271,-8087.13,-0.711438,0.12664,0.208655
1000,1096.34,150.98,-101.212,-7635.41,-0.670809,0.1312,0.208633
1000,1090.22,151.08,-95.1172,-7180.4,-0.629999,0.135791,0.208609
1000,1084.06,151.18,-88.9894,-6722.26,-0.589022,0.140412,0.208583
1000,1077.88,151.28,-82.8306,-6261.16,-0.547894,0.145061,0.208556
1000,1071.67,151.38,-76.6428,-5797.26,-0.506629,0.149737,0.208527
1000,1065.44,151.48,-70.4283,-5330.72,-0.465242,0.154438,0.208495
1000,1059.18,151.58,-64.1894,-4861.71,-0.423749,0.159161,0.208463
1000,1051.65,151.68,-57.9283,-4390.39,-0.382163,0.163906,0.208428
1000,1045.35,151.78,-51.6473,-3916.93,-0.340502,0.168671,0.208391
1000,1040.3,151.88,-45.3487,-3441.51,-0.298779,0.173454,0.208352
1000,1033.97,151.98,-39.0346,-2964.28,-0.257009,0.178253,0.208312
1000,1027.64,152.08,-32.7073,-2485.43,-0.215208,0.183066,0.208269
1000,1021.29,152.18,-26.3695,-2005.14,-0.173392,0.187892,0.208224
1000,1014.94,152.28,-20.023,-1523.55,-0.131575,0.192729,0.208178
1000,1008.59,152.38,-13.6704,-1040.86,-0.0897714,0.197575,0.208129
1000,1002.23,152.48,-7.31381,-557.239,-0.0479972,0.202428,0.208078
1000,995.87,152.58,-0.955683,-72.8613,-0.0062676,0.207287,0.208025
1000,989.514,152.68,5.40177,412.101,0.0354028,0.212149,0.207971
1000,983.164,152.78,11.7562,897.467,0.0769989,0.217014,0.207914
1000,976.821,152.88,18.1053,1383.06,0.118506,0.221878,0.207855
1000,970.487,152.98,24.4468,1868.71,0.159908,0.226741,0.207793
1000,964.165,153.08,30.7782,2354.22,0.201191,0.2316,0.20773
1000,957.857,153.18,37.0975,2839.44,0.242341,0.236454,0.207665
1000,951.566,153.28,43.4022,3324.17,0.283341,0.241301,0.207597
1000,945.293,153.38,49.6901,3808.25,0.324179,0.246139,0.207527
1000,939.041,153.48,55.9589,4291.49,0.364838,0.250966,0.207455
1000,932.813,153.58,62.2062,4773.71,0.405305,0.25578,0.207381
1000,926.61,153.68,68.4299,5254.73,0.445565,0.260581,0.207304
1000,920.434,153.78,74.6276,5734.38,0.485604,0.265364,0.207226
1000,914.289,153.88,80.7971,6212.49,0.525407,0.27013,0.207145
1000,908.176,153.98,86.9361,6688.86,0.56496,0.274876,0.207062
1000,902.098,154.08,93.0423,7163.32,0.604249,0.279601,0.206977
1000,896.056,154.18,99.1136,7635.71,0.643261,0.284302,0.206889
1000,890.053,154.28,105.148,8105.83,0.68198,0.288977,0.206799
1000,884.092,154.38,111.142,8573.52,0.720394,0.293626,0.206707
1000,878.174,154.48,117.095,9038.59,0.758488,0.298246,0.206613
1000,872.301,154.58,123.004,9500.86,0.796248,0.302835,0.206517
1000,866.477,154.68,128.867,9960.16,0.833662,0.307392,0.206418
1000,860.702,154.78,134.682,10416.3,0.870715,0.311914,0.206317
1000,854.979,154.88,140.447,10869.2,0.907397,0.316401,0.206214
1000,849.311,154.98,146.159,11318.5,0.943691,0.32085,0.206108
1000,843.698,155.08,151.816,11764.2,0.979587,0.325259,0.206001
1000,838.144,155.18,157.417,12206.1,1.01507,0.329628,0.205891
1000,832.651,155.28,162.959,12644,1.05013,0.333953,0.205779
1000,827.22,155.38,168.44,13077.7,1.08475,0.338234,0.205664
1000,821.854,155.48,173.859,13507.1,1.11892,0.342469,0.205548
1000,816.554,155.58,179.212,13931.9,1.15264,0.346655,0.205429
1000,811.323,155.68,184.498,14352.1,1.18587,0.350792,0.205308
1000,806.162,155.78,189.715,14767.4,1.21862,0.354878,0.205185
1000,801.074,155.88,194.862,15177.8,1.25088,0.35891,0.205059
1000,796.06,155.98,199.935,15582.9,1.28262,0.362888,0.204932
1000,791.123,156.08,204.933,15982.7,1.31384,0.36681,0.204802
1000,786.264,156.18,209.855,16377.1,1.34453,0.370674,0.20467
1000,781.486,156.28,214.698,16765.8,1.37468,0.374478,0.204536
1000,775.86,156.38,219.46,17148.6,1.40428,0.378221,0.2044
1000,772.176,156.48,224.14,17525.5,1.43331,0.381901,0.204261
1000,767.649,156.58,228.736,17896.3,1.46176,0.385518,0.204121
1000,763.209,156.68,233.246,18260.8,1.48963,0.389068,0.203979
1000,758.859,156.78,237.668,18618.9,1.5169,0.392552,0.203834
1000,754.599,156.88,242.001,18970.4,1.54357,0.395966,0.203687
1000,750.432,156.98,246.242,19315.2,1.56962,0.39931,0.203539
1000,746.359,157.08,250.39,19653.1,1.59504,0.402583,0.203388
1000,742.382,157.18,254.444,19984,1.61984,0.405782,0.203236
1000,738.503,157.28,258.401,20307.8,1.64398,0.408907,0.203081
1000,734.723,157.38,262.261,20624.2,1.66748,0.411956,0.202925
1000,731.044,157.48,266.021,20933.2,1.69031,0.414927,0.202766
1000,727.467,157.58,269.68,21234.6,1.71247,0.41782,0.202606
1000,723.993,157.68,273.236,21528.3,1.73395,0.420632,0.202444
1000,720.625,157.78,276.689,21814.2,1.75475,0.423364,0.20228
1000,717.363,157.88,280.036,22092.1,1.77485,0.426012,0.202114
1000,714.21,157.98,283.911,22412,1.79827,0.429085,0.201946
1000,711.165,158.08,286.408,22623.4,1.81294,0.431056,0.201777
1000,708.232,158.18,289.43,22876.6,1.83091,0.433449,0.201605
1000,705.41,158.28,292.341,23121.3,1.84816,0.435754,0.201432
1000,702.703,158.38,295.14,23357.4,1.86467,0.43797,0.201258
1000,700.109,158.48,297.825,23584.8,1.88045,0.440096,0.201082
1000,697.632,158.58,300.396,23803.3,1.89548,0.442131,0.200904
1000,695.271,158.68,302.85,24013,1.90976,0.444074,0.200724
1000,693.029,158.78,305.187,24213.5,1.92328,0.445923,0.200544
1000,690.905,158.88,307.406,24404.9,1.93605,0.447678,0.200361
1000,688.902,158.98,309.505,24587.1,1.94804,0.449338,0.200177
1000,687.021,159.08,311.484,24759.8,1.95926,0.450901,0.199992
1000,685.261,159.18,313.341,24923.2,1.96971,0.452367,0.199805
1000,683.625,159.28,315.076,25076.9,1.97937,0.453735,0.199617
1000,682.113,159.38,316.687,25221,1.98824,0.455003,0.199428
1000,680.726,159.48,318.175,25355.3,1.99633,0.456171,0.199237
1000,679.465,159.58,319.536,25479.8,2.00361,0.457239,0.199045
1000,678.331,159.68,320.772,25594.4,2.0101,0.458204,0.198852
1000,677.324,159.78,321.881,25699,2.01579,0.459067,0.198657
1000,676.445,159.88,322.862,25793.5,2.02067,0.459827,0.198462
1000,675.695,159.98,323.715,25877.8,2.02474,0.460483,0.198265
1000,675.075,160.08,324.439,25951.9,2.028,0.461034,0.198068
1000,674.585,160.18,325.033,26015.7,2.03044,0.461479,0.197869
1000,674.226,160.28,325.497,26069.1,2.03207,0.461818,0.197669
1000,673.997,160.38,325.831,26112.1,2.03288,0.462051,0.197469
1000,673.901,160.48,326.032,26144.5,2.03287,0.462177,0.197268
1000,673.937,160.58,326.102,26166.5,2.03204,0.462194,0.197065
1000,674.105,160.68,326.04,26177.8,2.03039,0.462104,0.196862
1000,674.406,160.78,325.845,26178.4,2.02792,0.461904,0.196659
1000,674.84,160.88,325.518,26168.4,2.02462,0.461596,0.196454
1000,675.408,160.98,325.057,26147.6,2.02049,0.461178,0.19625
1000,676.109,161.08,324.462,26116,2.01554,0.46065,0.196044
1000,676.944,161.18,323.735,26073.6,2.00978,0.460013,0.195838
1000,677.911,161.28,322.874,26020.4,2.00319,0.459265,0.195632
1000,679.012,161.38,321.879,25956.3,1.99578,0.458407,0.195425
1000,680.246,161.48,320.751,25881.4,1.98755,0.457439,0.195218
1000,681.613,161.58,319.223,25774,1.97686,0.456141,0.195011
1000,683.113,161.68,318.097,25699.1,1.96867,0.455172,0.194804
1000,684.744,161.78,316.571,25591.6,1.95801,0.453874,0.194596
1000,686.507,161.88,314.914,25473.4,1.94655,0.452466,0.194389
1000,688.402,161.98,313.124,25344.3,1.9343,0.450948,0.194181
1000,690.427,162.08,311.204,25204.4,1.92125,0.449321,0.193973
1000,692.582,162.18,309.153,25053.7,1.90741,0.447585,0.193766
1000,694.866,162.28,306.972,24892.3,1.89278,0.44574,0.193558
1000,697.279,162.38,304.661,24720.2,1.87738,0.443787,0.193351
1000,699.82,162.48,302.223,24537.5,1.86121,0.441727,0.193144
1000,702.487,162.58,299.657,24344.1,1.84427,0.439559,0.192937
1000,705.281,162.68,296.964,24140.2,1.82657,0.437284,0.19273
1000,708.199,162.78,294.145,23925.8,1.80812,0.434904,0.192524
1000,711.242,162.88,291.202,23700.9,1.78893,0.432419,0.192319
1000,714.407,162.98,288.135,23465.7,1.769,0.429829,0.192113
1000,717.693,163.08,284.946,23220.2,1.74835,0.427135,0.191909
1000,721.1,163.18,281.635,22964.5,1.72698,0.424339,0.191705
1000,724.625,163.28,278.205,22698.7,1.70489,0.421441,0.191501
1000,728.268,163.38,274.656,22422.9,1.68211,0.418442,0.191299
1000,732.027,163.48,270.989,22137.1,1.65864,0.415344,0.191097
1000,735.901,163.58,267.207,21841.5,1.63449,0.412146,0.190896
1000,739.888,163.68,262.517,21471.3,1.60483,0.408195,0.190696
1000,743.986,163.78,259.301,21221.2,1.5842,0.40546,0.190497
1000,748.194,163.88,255.181,20896.8,1.55807,0.401974,0.190299
1000,752.51,163.98,250.951,20563,1.53131,0.398394,0.190102
1000,756.932,164.08,246.614,20219.9,1.50393,0.394721,0.189906
1000,761.458,164.18,242.171,19867.7,1.47593,0.390957,0.189711
1000,766.087,164.28,237.624,19506.6,1.44734,0.387104,0.189517
1000,770.816,164.38,232.975,19136.6,1.41816,0.383162,0.189324
1000,775.644,164.48,228.226,18757.9,1.38841,0.379133,0.189133
1000,780.568,164.58,223.379,18370.7,1.35809,0.37502,0.188943
1000,785.587,164.68,218.435,17975,1.32723,0.370822,0.188755
1000,790.698,164.78,213.398,17571.2,1.29583,0.366543,0.188568
1000,795.899,164.88,208.269,17159.3,1.26392,0.362184,0.188382
1000,801.188,164.98,201.995,16652.5,1.22511,0.356866,0.188199
1000,806.563,165.08,197.743,16311.9,1.19859,0.353232,0.188016
1000,812.02,165.18,192.352,15876.7,1.16521,0.348643,0.187836
1000,818.676,165.28,186.878,15434.3,1.13136,0.343982,0.187657
1000,824.307,165.38,181.324,14984.7,1.09707,0.339249,0.187479
1000,828.867,165.48,175.693,14528,1.06236,0.334447,0.187304
1000,834.633,165.58,169.985,14064.6,1.02723,0.329579,0.18713
1000,840.469,165.68,164.205,13594.6,0.991699,0.324645,0.186958
1000,846.374,165.78,157.177,13020.5,0.948677,0.31866,0.186788
1000,852.345,165.88,152.437,12635.5,0.919513,0.314592,0.18662
1000,858.378,165.98,146.454,12146.9,0.882889,0.309476,0.186455
1000,864.471,166.08,140.408,11652.5,0.845935,0.304304,0.186291
1000,870.622,166.18,134.303,11152.5,0.808665,0.299078,0.186129
1000,876.828,166.28,128.141,10647.2,0.771097,0.2938,0.185969
1000,883.086,166.38,121.924,10136.8,0.733248,0.288471,0.185811
1000,889.394,166.48,115.656,9621.44,0.695133,0.283096,0.185655
1000,895.748,166.58,109.339,9101.39,0.65677,0.277675,0.185502
1000,902.145,166.68,102.976,8576.89,0.618179,0.272211,0.185351
1000,908.584,166.78,96.5701,8048.15,0.579374,0.266707,0.185202
1000,915.06,166.88,90.1236,7515.41,0.540374,0.261165,0.185055
1000,921.572,166.98,83.6399,6978.91,0.501198,0.255587,0.184911
1000,928.116,167.08,77.1217,6438.89,0.461862,0.249976,0.184769
1000,934.689,167.18,70.5719,5895.58,0.422384,0.244333,0.18463
1000,941.288,167.28,63.9935,5349.22,0.382782,0.238663,0.184493
1000,947.91,167.38,57.3897,4800.07,0.343076,0.232967,0.184358
1000,954.552,167.48,50.7632,4248.38,0.303281,0.227247,0.184226
1000,961.212,167.58,44.1173,3694.38,0.263418,0.221507,0.184096
1000,967.885,167.68,37.4546,3138.32,0.223503,0.215749,0.183969
1000,974.57,167.78,30.7784,2580.46,0.183555,0.209975,0.183844
1000,981.264,167.88,24.0916,2021.04,0.14359,0.204188,0.183722
1000,987.962,167.98,16.0576,1347.87,0.0956492,0.197251,0.183602
1000,994.662,168.08,10.698,898.528,0.0636864,0.192584,0.183485
1000,1001.36,168.18,3.99772,335.969,0.0237846,0.186774,0.183371
1000,1008.06,168.28,-2.70079,-227.11,-0.0160589,0.18096,0.18326
1000,1014.74,168.38,-9.39479,-790.478,-0.0558283,0.175146,0.183151
1000,1021.42,168.48,-16.0812,-1353.88,-0.0955057,0.169335,0.183044
1000,1028.09,168.58,-22.7571,-1917.06,-0.135073,0.163529,0.18294
1000,1034.74,168.68,-29.4195,-2479.77,-0.174514,0.15773,0.182839
1000,1041.37,168.78,-36.0654,-3041.76,-0.21381,0.151941,0.182741
1000,1047.98,168.88,-44.0144,-3714.37,-0.260779,0.145035,0.182645
1000,1054.56,168.98,-49.2955,-4162.51,-0.291896,0.140404,0.182552
1000,1061.12,169.08,-55.8736,-4720.76,-0.330652,0.134662,0.182461
1000,1067.64,169.18,-62.4227,-5277.22,-0.36919,0.12894,0.182374
1000,1074.13,169.28,-68.9403,-5831.66,-0.407497,0.123242,0.182289
1000,1080.58,169.38,-75.4234,-6383.84,-0.445554,0.117569,0.182206
1000,1087,169.48,-81.8691,-6933.49,-0.483346,0.111925,0.182127
1000,1093.37,169.58,-88.2746,-7480.39,-0.520855,0.106311,0.18205
1000,1100.95,169.68,-95.9039,-8131.69,-0.565538,0.0996427,0.181975
1000,1105.97,169.78,-100.953,-8564.85,-0.594961,0.0951861,0.181904
1000,1112.2,169.88,-107.22,-9101.91,-0.631524,0.0896805,0.181835
1000,1118.37,169.98,-113.435,-9635.17,-0.667736,0.084216,0.181769
1000,1124.48,170.08,-119.595,-10164.4,-0.703585,0.0787948,0.181705
1000,1130.54,170.18,-125.698,-10689.4,-0.739053,0.0734197,0.181644
1000,1136.53,170.28,-131.741,-11209.8,-0.774126,0.0680928,0.181586
1000,1142.46,170.38,-137.721,-11725.5,-0.808789,0.0628167,0.18153
1000,1148.32,170.48,-143.635,-12236.2,-0.843026,0.057594,0.181477
1000,1154.11,170.58,-150.641,-12840.7,-0.883629,0.0514254,0.181427
1000,1159.82,170.68,-156.402,-13339.5,-0.916881,0.0463282,0.181379
1000,1166.58,170.78,-162.088,-13832.6,-0.949659,0.0412923,0.181334
1000,1171.02,170.88,-166.581,-14224.4,-0.975415,0.0372843,0.181292
1000,1176.5,170.98,-172.127,-14706.5,-1.0073,0.0323646,0.181252
1000,1181.9,171.08,-178.673,-15274.8,-1.045,0.0265751,0.181214
1000,1187.21,171.18,-182.971,-15651.3,-1.0695,0.0227293,0.181179
1000,1192.44,171.28,-188.264,-16113.5,-1.0998,0.0180186,0.181147
1000,1197.57,171.38,-193.469,-16568.7,-1.12955,0.0133818,0.181116
1000,1202.61,171.48,-199.595,-17103.3,-1.16463,0.00794371,0.181089
1000,1207.55,171.58,-203.604,-17457,-1.18733,0.00433884,0.181063
1000,1212.4,171.68,-208.529,-17889.7,-1.21534,-6.289e-05,0.181041
1000,1217.15,171.78,-213.355,-18314.4,-1.24275,-0.00438216,0.18102
1000,1221.79,171.88,-218.082,-18731.1,-1.26954,-0.00861725,0.181001
1000,1226.33,171.98,-222.707,-19139.5,-1.29571,-0.0127677,0.180984
1000,1230.77,172.08,-227.23,-19539.5,-1.32126,-0.0168332,0.180966
1000,1235.11,172.18,-231.651,-19931.2,-1.34618,-0.0208142,0.180949
1000,1239.35,172.28,-235.97,-20314.7,-1.37048,-0.0247105,0.180933
1000,1243.49,172.38,-240.188,-20689.8,-1.39417,-0.0285221,0.180917
1000,1247.52,172.48,-244.304,-21056.6,-1.41724,-0.0322493,0.180901
1000,1251.46,172.58,-249.11,-21483.3,-1.44428,-0.0365824,0.180886
1000,1255.29,172.68,-252.234,-21765.2,-1.46155,-0.03945,0.180871
1000,1259.76,172.78,-256.047,-22107.1,-1.48278,-0.0429235,0.180856
1000,1262.66,172.88,-259.76,-22440.7,-1.50342,-0.0463125,0.180842
1000,1266.19,172.98,-263.373,-22766,-1.52344,-0.0496171,0.180829
1000,1269.62,173.08,-267.576,-23142.6,-1.54686,-0.0534416,0.180815
1000,1272.96,173.18,-270.298,-23391.6,-1.56169,-0.0559726,0.180802
1000,1276.19,173.28,-273.61,-23691.9,-1.57992,-0.0590236,0.18079
1000,1279.32,173.38,-276.823,-23984,-1.59755,-0.0619901,0.180778
1000,1282.36,173.48,-280.547,-24320.7,-1.61811,-0.0654079,0.180766
1000,1285.29,173.58,-282.95,-24543.1,-1.63103,-0.0676693,0.180755
1000,1288.13,173.68,-285.865,-24810.2,-1.64688,-0.0703822,0.180744
1000,1290.86,173.78,-288.681,-25069,-1.66214,-0.0730102,0.180733
1000,1293.5,173.88,-291.397,-25319.5,-1.67682,-0.0755537,0.180723
1000,1296.04,173.98,-294.015,-25561.6,-1.69091,-0.0780126,0.180713
1000,1298.48,174.08,-296.533,-25795.4,-1.70441,-0.0803867,0.180704
1000,1300.82,174.18,-298.953,-26020.9,-1.71733,-0.0826759,0.180694
1000,1303.06,174.28,-301.728,-26277.5,-1.73227,-0.0852793,0.180686
1000,1305.21,174.38,-303.498,-26446.8,-1.74144,-0.0870001,0.180677
1000,1307.25,174.48,-305.623,-26647.3,-1.75263,-0.089035,0.18067
1000,1309.2,174.58,-307.65,-26839.4,-1.76324,-0.0909848,0.180662
1000,1311.41,174.68,-309.579,-27023.1,-1.77328,-0.0928495,0.180655
1000,1312.8,174.78,-311.409,-27198.5,-1.78274,-0.0946291,0.180648
1000,1314.46,174.88,-313.476,-27394.7,-1.79355,-0.0966196,0.180642
1000,1316.01,174.98,-315.091,-27551.6,-1.80176,-0.0982117,0.180635
1000,1317.47,175.08,-316.313,-27674.2,-1.80771,-0.0994566,0.18063
1000,1318.83,175.18,-317.752,-27816,-1.8149,-0.100895,0.180624
1000,1320.1,175.28,-319.351,-27971.9,-1.82299,-0.102476,0.180619
1000,1321.26,175.38,-320.338,-28074.4,-1.82758,-0.103515,0.180615
1000,1322.33,175.48,-321.484,-28191,-1.83307,-0.104697,0.180611
1000,1323.3,175.58,-322.533,-28299.1,-1.83801,-0.105793,0.180607
1000,1324.18,175.68,-323.485,-28398.7,-1.84238,-0.106803,0.180603
1000,1324.95,175.78,-324.339,-28489.9,-1.84619,-0.107727,0.1806
1000,1325.63,175.88,-325.096,-28572.7,-1.84945,-0.108565,0.180597
1000,1326.21,175.98,-325.876,-28657.5,-1.85283,-0.109424,0.180595
1000,1326.7,176.08,-326.318,-28712.7,-1.85429,-0.109983,0.180593
1000,1327.08,176.18,-326.783,-28769.9,-1.85588,-0.110562,0.180591
1000,1327.37,176.28,-327.151,-28818.7,-1.85691,-0.111054,0.18059
1000,1327.57,176.38,-327.421,-28858.9,-1.85739,-0.11146,0.180589
1000,1327.66,176.48,-327.618,-28892.6,-1.85745,-0.111799,0.180588
1000,1327.66,176.58,-327.671,-28913.7,-1.8567,-0.112011,0.180588
1000,1327.56,176.68,-327.65,-28928.2,-1.85553,-0.112156,0.180588
1000,1327.37,176.78,-327.496,-28931,-1.85361,-0.112182,0.180589
1000,1327.07,176.88,-327.317,-28931.5,-1.85155,-0.112184,0.18059
1000,1326.68,176.98,-327.004,-28920.3,-1.84873,-0.112066,0.180591
1000,1326.2,177.08,-326.595,-28900.4,-1.84538,-0.111862,0.180593
1000,1325.48,177.18,-325.975,-28861.8,-1.84084,-0.111468,0.180595
1000,1324.93,177.28,-325.485,-28834.7,-1.83703,-0.111188,0.180597
1000,1324.15,177.38,-324.784,-28788.8,-1.83204,-0.11072,0.1806
1000,1323.28,177.48,-323.986,-28734.3,-1.82651,-0.110163,0.180603
1000,1322.31,177.58,-323.092,-28671.1,-1.82044,-0.109518,0.180606
1000,1321.24,177.68,-321.89,-28580.6,-1.81265,-0.108596,0.18061
1000,1320.07,177.78,-321.011,-28518.7,-1.80668,-0.107963,0.180614
1000,1318.81,177.88,-319.826,-28429.3,-1.799,-0.107053,0.180619
1000,1317.45,177.98,-318.544,-28331.3,-1.79078,-0.106054,0.180623
1000,1315.99,178.08,-316.878,-28199,-1.78041,-0.104708,0.180629
1000,1314.44,178.18,-315.69,-28109,-1.77274,-0.10379,0.180634
1000,1312.79,178.28,-314.118,-27984.7,-1.76292,-0.102525,0.18064
1000,1311.04,178.38,-312.104,-27820.9,-1.75064,-0.100859,0.180647
1000,1309.2,178.48,-310.684,-27709.9,-1.7417,-0.0997266,0.180653
1000,1307.26,178.58,-308.822,-27559.3,-1.73029,-0.0981938,0.18066
1000,1305.23,178.68,-306.864,-27399.9,-1.71836,-0.0965719,0.180668
1000,1303.1,178.78,-304.811,-27231.8,-1.7059,-0.0948607,0.180676
1000,1300.87,178.88,-302.66,-27054.8,-1.69292,-0.0930601,0.180684
1000,1298.55,178.98,-300.414,-26869.1,-1.67942,-0.0911702,0.180692
1000,1296.13,179.08,-298.073,-26674.5,-1.6654,-0.089191,0.180701
1000,1293.62,179.18,-295.136,-26426.5,-1.64807,-0.0866702,0.180711
1000,1291.01,179.28,-293.101,-26259,-1.63579,-0.0849639,0.18072
1000,1288.3,179.38,-290.472,-26037.9,-1.62022,-0.0827157,0.18073
1000,1285.5,179.48,-287.191,-25758.2,-1.60102,-0.0798732,0.180741
1000,1282.6,179.58,-284.928,-25569.4,-1.58752,-0.0779508,0.180751
1000,1279.61,179.68,-281.418,-25268.5,-1.56709,-0.0748937,0.180763
1000,1276.53,179.78,-279.002,-25065.6,-1.55277,-0.072827,0.180774
1000,1273.34,179.88,-275.897,-24800.4,-1.53464,-0.0701306,0.180786
1000,1270.07,179.98,-272.697,-24526.4,-1.516,-0.0673443,0.180798
1000,1266.7,180.08,-269.403,-24243.5,-1.49685,-0.0644683,0.180811
1000,1263.23,180.18,-265.324,-23889.8,-1.47337,-0.0608747,0.180824
1000,1259.68,180.28,-262.53,-23651.3,-1.45704,-0.0584469,0.180837
1000,1256.02,180.38,-258.225,-23276.4,-1.43236,-0.0546386,0.180851
1000,1252.27,180.48,-255.28,-23023.7,-1.41523,-0.0520664,0.180865
1000,1248.43,180.58,-250.75,-22627.7,-1.38935,-0.0480435,0.180879
1000,1244.5,180.68,-247.654,-22360.7,-1.37144,-0.0453266,0.180894
1000,1240.47,180.78,-242.899,-21943.5,-1.34436,-0.0410892,0.18091
1000,1236.35,180.88,-239.655,-21662.4,-1.32567,-0.0382277,0.180925
1000,1232.14,180.98,-235.515,-21299.9,-1.30205,-0.0345436,0.180941
1000,1227.83,181.08,-231.281,-20928.7,-1.27794,-0.0307697,0.180957
1000,1223.43,181.18,-226.955,-20548.5,-1.25334,-0.026906,0.180974
1000,1218.93,181.28,-222.537,-20159.6,-1.22826,-0.0229528,0.180991
1000,1214.35,181.38,-218.025,-19761.8,-1.2027,-0.01891,0.181009
1000,1209.67,181.48,-213.422,-19355.2,-1.17666,-0.0147775,0.181027
1000,1204.9,181.58,-208.726,-18939.8,-1.15013,-0.0105556,0.181045
1000,1200.04,181.68,-203.939,-18515.6,-1.12313,-0.00624407,0.181064
1000,1195.09,181.78,-199.059,-18082.6,-1.09566,-0.00184319,0.181083
1000,1190.05,181.88,-194.089,-17640.7,-1.06771,0.00264707,0.181102
1000,1184.91,181.98,-189.026,-17190.1,-1.03929,0.00722673,0.181122
1000,1179.69,182.08,-182.832,-16635.9,-1.00468,0.0128538,0.181141
1000,1174.37,182.18,-178.63,-16262.5,-0.981052,0.0166514,0.18116
1000,1168.97,182.28,-173.298,-15785.7,-0.951245,0.0214934,0.181178
1000,1163.48,182.38,-167.879,-15300.5,-0.920994,0.0264194,0.181195
1000,1157.91,182.48,-162.376,-14807,-0.890314,0.0314273,0.18121
1000,1152.26,182.58,-156.79,-14305.5,-0.859217,0.036515,0.181224
1000,1146.54,182.68,-151.125,-13796.2,-0.827719,0.0416799,0.181236
1000,1140.74,182.78,-144.226,-13173.6,-0.789501,0.0479889,0.181246
1000,1134.86,182.88,-138.396,-12648,-0.757174,0.0533144,0.181255
1000,1128.92,182.98,-133.682,-12223.9,-0.73098,0.0576123,0.181261
1000,1122.92,183.08,-126.529,-11576.1,-0.69149,0.0641694,0.181265
1000,1116.85,183.18,-121.709,-11141.2,-0.664785,0.0685716,0.181267
1000,1110.72,183.28,-115.628,-10590.4,-0.631228,0.0741443,0.181268
1000,1104.54,183.38,-108.255,-9920.45,-0.590652,0.0809197,0.181266
1000,1098.3,183.48,-102.049,-9356.89,-0.55649,0.086617,0.181262
1000,1092.01,183.58,-97.0473,-8903.12,-0.528926,0.0912014,0.181256
1000,1085.68,183.68,-90.7508,-8330.02,-0.494339,0.0969905,0.181248
1000,1079.3,183.78,-84.4083,-7752.06,-0.45954,0.102826,0.181237
1000,1072.89,183.88,-78.0229,-7169.53,-0.424545,0.108706,0.181224
1000,1066.43,183.98,-70.3083,-6464.15,-0.38236,0.115827,0.181209
1000,1059.94,184.08,-65.136,-5991.86,-0.354039,0.120587,0.181192
1000,1053.42,184.18,-58.6408,-5397.3,-0.318562,0.126581,0.181172
1000,1046.88,184.28,-52.1157,-4799.33,-0.282961,0.132607,0.18115
1000,1040.31,184.38,-45.5638,-4198.25,-0.247253,0.138663,0.181126
1000,1033.71,184.48,-38.9884,-3594.34,-0.211457,0.144744,0.181099
1000,1027.1,184.58,-32.3928,-2987.91,-0.17559,0.150849,0.181069
1000,1020.48,184.68,-25.7803,-2379.26,-0.13967,0.156973,0.181037
1000,1013.85,184.78,-19.1541,-1768.69,-0.103715,0.163114,0.181003
1000,1007.2,184.88,-12.5177,-1156.51,-0.0677439,0.169269,0.180966
1000,1000.56,184.98,-5.87432,-543.022,-0.0317737,0.175434,0.180926
1000,993.91,185.08,0.772612,71.4589,0.00417673,0.181607,0.180884
1000,987.265,185.18,8.74886,809.619,0.0472707,0.189027,0.180839
1000,980.625,185.28,14.0638,1302.17,0.0759468,0.193961,0.180791
1000,973.996,185.38,20.7014,1917.78,0.11173,0.200137,0.180741
1000,967.379,185.48,28.6529,2655.84,0.154563,0.207548,0.180688
1000,960.777,185.58,35.264,3270.38,0.190123,0.213708,0.180632
1000,954.196,185.68,40.5406,3761.76,0.218453,0.218618,0.180573
1000,947.637,185.78,47.1178,4374.42,0.253758,0.224753,0.180512
1000,941.105,185.88,53.6715,4985.55,0.288898,0.230869,0.180448
1000,934.602,185.98,61.5002,5715.83,0.33086,0.238187,0.180381
1000,926.841,186.08,66.6952,6201.99,0.358615,0.243034,0.180311
1000,921.697,186.18,74.4471,6926.56,0.400081,0.250289,0.180239
1000,915.302,186.28,79.5855,7408.62,0.427465,0.255088,0.180164
1000,908.949,186.38,85.9725,8007.48,0.461523,0.261066,0.180085
